"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2016-01-24 11:42:58 AM PST","6044075801","Order","702-0509760-4299411","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Hubbards","NS","B0J 1T0","54.99","0","0","0","0","-4.40","-5.99","0","0","44.60"
"2016-01-24 5:18:45 PM PST","6044075801","Order","702-3823033-9682615","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","2","amazon.ca","Amazon","Brampton","Ontario","L6Y 0N5","109.98","0","0","0","0","-8.80","-7.74","0","0","93.44"
"2016-01-24 6:11:13 PM PST","6044075801","Order","701-3371574-1141067","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Melfort","Saskatchewan","S0E1A0","54.99","0","0","0","0","-4.40","-5.57","0","0","45.02"
"2016-01-25 2:32:08 AM PST","6044075801","Service Fee","","","SellerPayments_Report_Fee_Subscription","","Amazon.ca","","","","","0","0","0","0","0","0","0","0","-29.99","-29.99"
"2016-01-25 5:29:57 AM PST","6044075801","Order","701-3920917-3123419","57CA-7278FC01-423","MelodySusie&reg; Elegant Vogue Dark Brown Long Curled Wig Hair+MelodySusie&reg; wig hair cap+MelodySusie&reg; wig hair comb","1","amazon.ca","Amazon","Oshawa","Ontario","L1G 2G9","22.99","0","0","0","0","-3.45","-5.99","0","0","13.55"
"2016-01-25 12:29:43 PM PST","6044075801","Refund","701-5986426-8768225","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Oakville","Ontario","L6M 2L9","-54.99","0","0","0","0","3.52","0","0","0","-51.47"
"2016-01-25 12:43:26 PM PST","6044075801","Refund","702-4215505-7043468","34CA-3333FC02-002","LOFTEK&reg; Super Speed USB 3.0 4-Port Compact Hub with a Built-in 1ft USB 3.0 Cable, with Power Switches and LEDs. Black","1","amazon.ca","Amazon","Bowmanville","Ontario","L1C 5A9","-13.99","-4.39","0","0","0","1.68","4.96","0","0","-11.74"
"2016-01-26 7:14:25 AM PST","6044075801","Order","702-4051109-6137018","73CA-7252FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 2.5mm","1","amazon.ca","Amazon","Toronto","Ontario","M9W 6Z3","12.99","0","0","0","0","-1.95","-5.99","0","0","5.05"
"2016-01-26 10:25:56 AM PST","6044075801","Order","701-0774658-6985069","88FA-4012FC02-012","MIU COLOR® 100ml Color Changing Aroma Diffuser Ultrasonic Humidifier","1","amazon.ca","Amazon","Trent Lakes","On","K0M 1A0","38.99","0","0","0","0","-6.24","-4.08","0","0","28.67"
"2016-01-26 10:25:56 AM PST","6044075801","Order","701-0774658-6985069","88FA-4012FC02-012","MIU COLOR® 100ml Color Changing Aroma Diffuser Ultrasonic Humidifier","1","amazon.ca","Amazon","Trent Lakes","On","K0M 1A0","38.99","0","0","0","0","0","-4.08","0","0","34.91"
"2016-01-26 10:56:05 AM PST","6044075801","Order","702-3714991-3356205","35CA-0020FM01-001","LOFTEK® Waterproof Heat-insulated Starry String LED Lights - 2m/6.6ft 20 micro LEDs, High quality flexible Copper Wire. - Perfect Choice for Christmas","1","amazon.ca","Amazon","Ottawa","Ontario","K2H 7A8","12.99","0","0","0","0","-1.95","-5.99","0","0","5.05"
"2016-01-26 11:44:01 AM PST","6044075801","Order","702-4175520-6733833","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","MacLaggan Bridge","New Brunswick","E6B 2K7","7.99","0","0","0","0","-1.20","-3.63","0","0","3.16"
"2016-01-26 1:19:42 PM PST","6044075801","Order","701-0203716-8227428","88FA-4012FC02-012","MIU COLOR® 100ml Color Changing Aroma Diffuser Ultrasonic Humidifier","1","amazon.ca","Amazon","Terrebonne","Quebec","J6W 3E4","38.99","3.01","0","0","0","-3.12","-9.39","0","0","29.49"
"2016-01-26 3:47:03 PM PST","6044075801","Order","701-8018976-8784238","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","2","amazon.ca","Amazon","Dawson creek","British columbia","V1G 4T7","109.98","0","0","0","0","-8.80","-7.20","0","0","93.98"
"2016-01-26 6:07:57 PM PST","6044075801","Order","702-8960983-1939458","73CA-7252FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 2.5mm","1","amazon.ca","Amazon","Calgary","Alberta","T2V 4P6","11.99","0","0","0","0","-1.80","-5.99","0","0","4.20"
"2016-01-26 10:34:37 PM PST","6044075801","Order","702-5880268-6566650","66CA-0023FM01-605120402","Intimate Melody® LAVA 3 in 1 G Spot Vibrator, 2 Massager and 1 Silicone Bullet with Heating Function - 7 Stimulation Modes Dildo Best Adult Toy for Me","1","amazon.ca","Seller","150 Mile House","British Columbia","V0K 2G0","89.99","0","0","0","0","-13.50","0","0","0","76.49"
"2016-01-26 10:34:52 PM PST","6044075801","Order","701-7408119-1142640","66CA-0021HK04-609","Intimate Melody Safe Rubber Vibe with Multi-Mode Speed, Heating, Rechargebale","1","amazon.ca","Seller","Toronto","Ontario","M4Y3G5","46.99","19.98","0","0","0","-10.05","0","0","0","56.92"
"2016-01-26 10:35:10 PM PST","6044075801","Order","701-8641467-9841029","66CA-0023FM01-605120402","Intimate Melody® LAVA 3 in 1 G Spot Vibrator, 2 Massager and 1 Silicone Bullet with Heating Function - 7 Stimulation Modes Dildo Best Adult Toy for Me","1","amazon.ca","Seller","Astorville","Ontario","P0H 1B0","89.99","19.98","0","0","0","-16.50","0","0","0","93.47"
"2016-01-27 3:49:04 PM PST","6044075801","Order","702-7938350-9713863","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","sechelt","British Columbia","V0N3A4","54.99","5.03","0","0","0","-4.40","-10.85","0","0","44.77"
"2016-01-27 6:14:40 PM PST","6044075801","Order","702-1782919-6357055","88FA-4012FC02-012","MIU COLOR® 100ml Color Changing Aroma Diffuser Ultrasonic Humidifier","1","amazon.ca","Amazon","Calgary","Alberta","T2M 4J4","38.99","0","0","0","0","-3.12","-5.57","0","0","30.30"
"2016-01-28 5:23:07 AM PST","6044075801","Order","702-9389243-2848213","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Woodham","Ontario","N0K 2A0","54.99","0","0","-32.99","0","-1.76","-5.99","0","0","14.25"
"2016-01-28 10:42:38 AM PST","6044075801","Order","701-5806049-6934628","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Gatineau","Quebec","J8Z 2M7","54.99","0","0","0","0","-4.40","-5.99","0","0","44.60"
"2016-01-28 2:56:14 PM PST","6044075801","Order","701-9204407-1434664","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Outer Cove","Newfoundland","A1K 4C6","7.99","2.02","0","0","0","-1.20","-6.18","0","0","2.63"
"2016-01-29 3:27:51 AM PST","6044075801","Order","702-4437210-3429816","66CA-0023FM01-605120402","Intimate Melody® LAVA 3 in 1 G Spot Vibrator, 2 Massager and 1 Silicone Bullet with Heating Function - 7 Stimulation Modes Dildo Best Adult Toy for Me","1","amazon.ca","Seller","Edmonton","Alberta","T5X 1T2","89.99","0","0","0","0","-13.50","0","0","0","76.49"
"2016-01-29 5:20:25 AM PST","6044075801","Order","701-5248558-6574617","57CA-7212FC01-433","MelodySusie&reg; New Fashion Fluffy Fancy Long Full Wig Hair Curl Wigs+MelodySusie&reg; wig cap black +MelodySusie&reg; wig comb purple","1","amazon.ca","Amazon","Mississauga","Ontario","L5M 4Z9","21.99","0","0","0","0","-3.30","-6.41","0","0","12.28"
"2016-01-29 5:21:05 AM PST","6044075801","Order","701-1577495-4644201","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Kitchener","Ontario","N2E 4E6","54.99","0","0","0","0","-4.40","-5.99","0","0","44.60"
"2016-01-29 5:40:30 AM PST","6044075801","Order","702-8784745-9453826","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Victoria","British Columbia","V8Y 2V1","54.99","0","0","0","0","-4.40","-5.57","0","0","45.02"
"2016-01-29 11:32:01 AM PST","6044075801","Order","701-7081318-9321847","73CA-7205FC01-640","MelodySusie® 540 Needles 0.5mm Derma Roller Medical Grade Stainless Steel Derma Roller System for Wrinkles, Scars, Acne, Cellulite Treatment More Effe","1","amazon.ca","Amazon","Mississauga","ONTARIO","L5A 2H5","15.99","6.99","0","0","0","-2.40","-13.89","0","0","6.69"
"2016-01-30 5:04:33 PM PST","6044075801","Order","702-5382483-5170640","89CA-2000FC01-200","Guyot Designs SplashGuard-Universal (Blue)","1","amazon.ca","Amazon","Grand Le Pierre","Newfoundland","A0E 1Y0","7.99","0","0","0","0","-1.20","-3.90","0","0","2.89"
"2016-01-30 5:13:50 PM PST","6044075801","Order","702-6721682-6228239","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Guelph","Ontario","N1E4N7","7.99","0","0","0","0","-1.20","-3.90","0","0","2.89"
"2016-01-31 7:03:24 AM PST","6044075801","Order","701-9381999-3735441","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Waterdown","Ontario","L0R 2H9","54.99","4.01","0","0","0","-4.40","-10.52","0","0","44.08"
"2016-01-31 11:56:36 AM PST","6044075801","Order","702-2187816-2481802","57CA-7278FC01-423","MelodySusie&reg; Elegant Vogue Dark Brown Long Curled Wig Hair+MelodySusie&reg; wig hair cap+MelodySusie&reg; wig hair comb","1","amazon.ca","Amazon","Hamilton","Ontario","L8W 2N6","22.99","0","0","0","0","-3.45","-5.99","0","0","13.55"
"2016-01-31 12:12:41 PM PST","6044075801","Order","702-3442950-8105843","73CA-7205FC01-640","MelodySusie® 540 Needles 0.5mm Derma Roller Medical Grade Stainless Steel Derma Roller System for Wrinkles, Scars, Acne, Cellulite Treatment More Effe","1","amazon.ca","Amazon","Kelowna","British Columbia","V1Y 6G4","15.99","0","0","0","0","-2.40","-5.57","0","0","8.02"
"2016-01-31 12:13:15 PM PST","6044075801","Order","702-6979368-6636224","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Royston","British Columbia","V0R 2V0","54.99","2.02","0","0","0","-4.40","-7.69","0","0","44.92"
"2016-01-31 6:35:42 PM PST","6044075801","Order","701-8268034-4917048","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Calgary","Alberta","T3R 0C5","54.99","0","0","0","0","-4.40","-5.57","0","0","45.02"
"2016-01-31 9:09:13 PM PST","6044075801","Order","702-4111791-3229021","86CA-0821FM01-001","MIU Color Foldable Durable Eco Oxford Cloth Closet Organizers with Cover 3 Set, 12.2"" x 9.8"" x 4.9"" Green","1","amazon.ca","Amazon","Burnaby","BC","V5C 2M3","24.59","0","0","0","0","-3.69","-8.48","0","0","12.42"
"2016-02-01 2:48:44 AM PST","6052690401","Order","701-2034387-3231410","66CA-0023FM01-605120402","Intimate Melody® LAVA 3 in 1 G Spot Vibrator, 2 Massager and 1 Silicone Bullet with Heating Function - 7 Stimulation Modes Dildo Best Adult Toy for Me","1","amazon.ca","Seller","Langley","British Columbia","V2Y 2X7","89.99","19.98","0","0","0","-16.50","0","0","0","93.47"
"2016-02-01 5:37:31 AM PST","6052690401","Order","701-9006854-2969017","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Edmonton","Alberta","T5Y 1X6","7.99","0","0","0","0","-1.20","-3.90","0","0","2.89"
"2016-02-01 11:47:17 AM PST","6052690401","Order","702-6485509-1255467","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Paris","Ontario","N3L 2K5","54.99","5.03","0","0","0","-4.40","-11.67","0","0","43.95"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.41","0","0","0","-18.00","-7.05","0","0","-12.65"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.22","0","0","10.20"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.42","0","0","0","0","-2.21","0","0","10.20"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 1:53:14 PM PST","6052690401","Order","702-0990107-2609855","73CA-7225FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 0.25mm","1","amazon.ca","Amazon","toronto","Ontario","M5V 0E9","11.99","0.43","0","0","0","0","-2.21","0","0","10.21"
"2016-02-01 6:14:33 PM PST","6052690401","Order","701-4900424-4806656","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Vancouver","British Columbia","V6L 1X4","7.99","0","0","0","0","-1.20","-3.90","0","0","2.89"
"2016-02-02 12:43:47 AM PST","6052690401","Order","702-5906617-8860238","86CA-0678FH01-011","MIU COLOR® Drawer Dividers Closet Organizers Bra Underwear Storage Boxes (Set of 4)","1","amazon.ca","Seller","Toronto","Ontario","M4V 3C6","22.99","3.99","0","0","0","-4.05","0","0","0","22.93"
"2016-02-02 5:16:32 AM PST","6052690401","Order","702-5338212-0084239","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","St. Catharines","Ontario","L2M 4T6","54.99","0","0","0","0","-4.40","-5.99","0","0","44.60"
"2016-02-02 9:00:07 AM PST","6052690401","Transfer","","","To account ending with: 1971","","","","","","","0","0","0","0","0","0","0","0","-1,966.04","-1,966.04"
"2016-02-02 11:34:38 AM PST","6052690401","Order","702-3010638-4987425","89CA-2000FC01-200","Guyot Designs SplashGuard-Universal (Blue)","2","amazon.ca","Amazon","Oakville","Ontario","L6H 1M8","15.98","0","0","0","0","-2.40","-5.65","0","0","7.93"
"2016-02-03 2:33:59 AM PST","6052690401","Order","701-8429445-2901818","86CA-0678FH01-011","MIU COLOR® Drawer Dividers Closet Organizers Bra Underwear Storage Boxes (Set of 4)","1","amazon.ca","Seller","lindsay","ontario","K9V 4G2","22.99","3.99","0","0","0","-4.05","0","0","0","22.93"
"2016-02-03 5:10:55 AM PST","6052690401","Order","702-3113912-9246626","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Mount Hope","Ontario","L0R 1W0","54.99","0","0","0","0","-4.40","-5.99","0","0","44.60"
"2016-02-03 5:13:08 AM PST","6052690401","Order","702-1826843-9357862","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Willow Beach","Ontario","L0E 1S0","7.99","0","0","0","0","-1.20","-3.90","0","0","2.89"
"2016-02-03 5:15:09 AM PST","6052690401","Order","702-9254116-0675404","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","owen sound","Ontario","N4K 5J7","7.99","2.03","0","0","0","-1.20","-6.19","0","0","2.63"
"2016-02-03 8:46:41 AM PST","6052690401","Refund","701-1577495-4644201","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Kitchener","Ontario","N2E 4E6","-54.99","0","0","0","0","3.52","0","0","0","-51.47"
"2016-02-03 10:13:05 AM PST","6052690401","Order","702-6336579-4764233","73CA-7252FM01-540","MelodySusie 540 Needle Micro Derma Skin Roller Acne Scars,Stretch Marks,Wrinkles, Reduces cellulite, Safe, Convenient, Simple Operation,Size 2.5mm","1","amazon.ca","Amazon","Halifax","Nova Scotia","B3S 1R8","11.99","0","0","0","0","-1.80","-5.99","0","0","4.20"
"2016-02-03 11:49:49 AM PST","6052690401","Order","701-2929759-5610617","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","2","amazon.ca","Amazon","Lindsay","Ontario","K9V 6J6","15.98","0","0","0","0","-2.40","-5.65","0","0","7.93"
"2016-02-03 6:15:43 PM PST","6052690401","Order","701-5565501-8057002","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","3","amazon.ca","Amazon","Ashmont","Alberta","T0A 0C0","164.97","0","0","0","0","-13.20","-8.82","0","0","142.95"
"2016-02-04 11:09:42 AM PST","6052690401","Order","702-6692872-7912226","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Kirkland","Quebec","H9H5J3","54.99","0","0","0","0","-4.40","-5.99","0","0","44.60"
"2016-02-04 11:27:21 PM PST","6052690401","Order","702-8072264-1388211","66CA-0023FM01-605120402","Intimate Melody® LAVA 3 in 1 G Spot Vibrator, 2 Massager and 1 Silicone Bullet with Heating Function - 7 Stimulation Modes Dildo Best Adult Toy for Me","1","amazon.ca","Seller","Mississauga","Ontario","L5M 2A6","89.99","0","0","0","0","-13.50","0","0","0","76.49"
"2016-02-04 11:27:44 PM PST","6052690401","Order","702-5446739-2270648","78CA-7204FM02-103","Intimate Melody Waterproof INSPIRI Series Elegant G-spot Vibrator Intimate Sensual Massager for Women Flirting Masturbation Device Rose","1","amazon.ca","Seller","London","Ontario","N5V 2K7","50.99","0","0","0","0","-7.65","0","0","0","43.34"
"2016-02-05 6:12:42 AM PST","6052690401","Order","702-0317709-3681076","88CA-4012FC01-500","MIU COLOR? Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Castlegar","BC","V1N 4R1","54.99","1.10","0","0","0","-4.40","-6.73","0","0","44.96"
"2016-02-05 6:24:35 AM PST","6052690401","Order","702-6014195-5640230","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","2","amazon.ca","Amazon","Kincardine","Ontario","N2Z 2W6","109.98","0","0","0","0","-8.80","-7.20","0","0","93.98"
"2016-02-05 10:18:52 AM PST","6052690401","Order","701-7607052-6365028","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Calgary","Alberta","T2T 1R5","7.99","2.02","0","0","0","-1.20","-6.18","0","0","2.63"
"2016-02-05 11:34:44 AM PST","6052690401","Order","702-2142175-0337009","57CA-7212FC01-433","MelodySusie&reg; New Fashion Fluffy Fancy Long Full Wig Hair Curl Wigs+MelodySusie&reg; wig cap black +MelodySusie&reg; wig comb purple","1","amazon.ca","Amazon","Ottawa","Ontario","K2L 2Y4","21.99","0","0","0","0","-3.30","-6.41","0","0","12.28"
"2016-02-05 3:42:10 PM PST","6052690401","Order","701-9398902-2887415","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Saskatoon","Saskatchewan","S7K 6G4","54.99","0","0","0","0","-4.40","-5.57","0","0","45.02"
"2016-02-05 8:43:39 PM PST","6052690401","Order","702-7518111-1534602","66CA-0016LR01-603","Intimate Melody Rechargeable Waterproof G Spot Stimulation Massager Intimate Personal Part for Female Women Inducing Tempting Sexual Life with Burst o","1","amazon.ca","Seller","bowmanville","ON","L1C 2H1","49.99","0","0","0","0","-7.50","0","0","0","42.49"
"2016-02-05 8:43:39 PM PST","6052690401","Order","702-7518111-1534602","66CA-0017LM11-603","Intimate Melody Strong Powerful Hand Held Elegant Bullet Stimulation G spot Vibration Massager For Female Male Massaging Intimate Personal Part with H","1","amazon.ca","Seller","bowmanville","ON","L1C 2H1","54.99","0","0","0","0","-8.25","0","0","0","46.74"
"2016-02-06 7:20:56 AM PST","6052690401","Refund","701-4621285-9577825","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Mississauga","Ontario","L5R 3K8","-54.99","0","0","0","0","3.52","0","0","0","-51.47"
"2016-02-06 4:56:22 PM PST","6052690401","Order","702-6692240-1587461","89CA-2000FC01-206","Guyot Designs SplashGuard-Universal (Smiley)","1","amazon.ca","Amazon","Thunder Bay","ON","P7B 5E1","7.99","4.02","0","0","0","-1.20","-8.44","0","0","2.37"
"2016-02-06 7:18:05 PM PST","6052690401","Order","S01-6641700-3309318","78CA-7206FM01-103","Intimate Melody Waterproof dedicated powerful sensual Massager Electric Rechargeable Personal Intimate Elegant G-spot Vibrator Massager For Women 10 modes vibration","1","siprod.stores.amazon.ca","Amazon","bowmanville","ON","L1C 2H1","0","0","0","0","0","0","-3.56","0","0","-3.56"
"2016-02-06 7:18:05 PM PST","6052690401","Order","S01-6641700-3309318","78CA-7207FM01-103","Intimate Melody Waterproof powerful sensual Electric Rechargeable Personal Intimate Elegant G-spot Vibrator Massager For Women 10 modes vibration, somatosensory induction technology, music active technology","1","siprod.stores.amazon.ca","Amazon","bowmanville","ON","L1C 2H1","0","0","0","0","0","0","-3.56","0","0","-3.56"
"2016-02-06 7:18:05 PM PST","6052690401","Order","S01-6641700-3309318","","FBA transportation fee","","siprod.stores.amazon.ca","Amazon","bowmanville","ON","L1C 2H1","0","0","0","0","0","0","0","0","-5.92","-5.92"
"2016-02-06 7:56:00 PM PST","6052690401","FBA Inventory Fee","","","FBA Inventory Storage Fee","","Amazon.ca","","","","","0","0","0","0","0","0","0","0","-13.89","-13.89"
"2016-02-07 12:02:22 PM PST","6052690401","Order","702-0822321-7572234","89CA-2000FC01-200","Guyot Designs SplashGuard-Universal (Blue)","1","amazon.ca","Amazon","Niagara On The Lake","Ontario","L0S 1J0","7.99","0","0","0","0","-1.20","-3.90","0","0","2.89"
"2016-02-07 6:12:55 PM PST","6052690401","Order","702-8700053-7829007","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","1","amazon.ca","Amazon","Edmonton","Alberta","T5Z 0J7","54.99","0","0","0","0","-4.40","-5.57","0","0","45.02"
"2016-02-08 3:46:06 PM PST","6052690401","Order","702-3569875-1574618","88CA-4012FC01-500","MIU COLOR® Aroma Diffuser Ultrasonic Humidifier LED Color Changing Lamp Light Ionizer(Water tank capacity: 500ml)","2","amazon.ca","Amazon","Telkwa","British Columbia","V0J 2X0","109.98","4.03","0","0","0","-8.80","-11.43","0","0","93.78"
